,Name,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Sales_sum
7859,Math Blaster in the Prime Adventure,DS,2009,Misc,0.09,0.0,0.0,0.01,0.09999999999999999
7860,Math Play,DS,2006,Puzzle,0.28,0.0,0.0,0.02,0.30000000000000004
7861,Mathews Bowhunting,Wii,2010,Sports,0.18,0.0,0.0,0.01,0.19
7862,Mawashite Tsunageru Touch Panic,DS,2006,Puzzle,0.0,0.0,0.05,0.0,0.05
7863,Max & the Magic Marker,DS,2011,Platform,0.0,0.06,0.0,0.0,0.06
7864,Max & the Magic Marker,Wii,2011,Platform,0.0,0.04,0.0,0.0,0.04
7865,Max Payne,GBA,2003,Shooter,0.02,0.01,0.0,0.0,0.03
7866,Max Payne,PC,2001,Shooter,0.0,0.02,0.0,0.0,0.02
7867,Max Payne,PS2,2001,Shooter,1.99,1.05,0.05,0.22,3.31
7868,Max Payne,XB,2001,Shooter,0.98,0.19,0.0,0.05,1.22
7869,Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,0.0,0.02,0.0,0.0,0.02
7870,Max Payne 2: The Fall of Max Payne,PS2,2003,Shooter,0.65,0.51,0.0,0.17,1.33
7871,Max Payne 2: The Fall of Max Payne,XB,2003,Shooter,0.47,0.15,0.0,0.02,0.64
7872,Max Payne 3,PC,2012,Shooter,0.15,0.22,0.0,0.06,0.43
7873,Max Payne 3,PS3,2012,Shooter,0.59,0.92,0.06,0.32,1.8900000000000001
7874,Max Payne 3,X360,2012,Shooter,0.86,0.64,0.01,0.14,1.65
7875,Maximo vs Army of Zin,PS2,2003,Platform,0.1,0.08,0.0,0.03,0.21
7876,Maximo: Ghosts to Glory,PS2,2001,Platform,0.38,0.29,0.0,0.1,0.7699999999999999
7877,Maximum Capacity: Hotel Giant,PC,2002,Strategy,0.0,0.02,0.0,0.0,0.02
7878,Maximum Chase,XB,2002,Racing,0.05,0.02,0.0,0.0,0.07
7879,Maximum Force,PS,1997,Shooter,0.06,0.04,0.0,0.01,0.11
7880,Maximum Racing: Crash Car Racer,Wii,2010,Racing,0.01,0.01,0.0,0.0,0.02
7881,Maximum Racing: Drag & Stock Racer,Wii,2010,Racing,0.03,0.0,0.0,0.0,0.03
7882,Maximum Racing: GP Classic Racing,Wii,2010,Racing,0.03,0.0,0.0,0.0,0.03
7883,May's Mystery: Forbidden Memories,DS,2011,Puzzle,0.05,0.04,0.0,0.01,0.09999999999999999
7884,Mayhem 3D,PS3,2011,Racing,0.05,0.0,0.0,0.01,0.060000000000000005
7885,Mayhem 3D,X360,2011,Racing,0.06,0.0,0.0,0.0,0.06
7886,Mazes of Fate DS,DS,2008,Role-Playing,0.04,0.0,0.0,0.0,0.04
7887,McDROID,PSP,2011,Strategy,0.0,0.0,0.05,0.0,0.05
7888,McDROID,Wii,2011,Strategy,0.0,0.0,0.12,0.0,0.12
7889,McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,0.14,0.1,0.0,0.02,0.26
7890,Me & My Katamari,PSP,2005,Puzzle,0.13,0.02,0.08,0.0,0.22999999999999998
7891,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,2008,Misc,0.0,0.0,0.65,0.0,0.65
7892,MechAssault,XB,2002,Simulation,1.01,0.1,0.0,0.03,1.1400000000000001
7893,MechAssault 2: Lone Wolf,XB,2004,Simulation,0.27,0.08,0.0,0.01,0.36000000000000004
7894,MechAssault: Phantom War,DS,2006,Simulation,0.03,0.0,0.0,0.0,0.03
7895,MechWarrior 2: 31st Century Combat,PS,1997,Simulation,0.2,0.14,0.0,0.02,0.36000000000000004
7896,Mechanic Escape,PS3,2012,Platform,0.0,0.0,0.04,0.0,0.04
7897,Mechanic Master,DS,2008,Puzzle,0.1,0.0,0.0,0.01,0.11
7898,Mechanic Master 2,DS,2010,Puzzle,0.02,0.0,0.0,0.0,0.02
7899,Medabots 8,3DS,2014,Role-Playing,0.0,0.0,0.07,0.0,0.07
7900,Medabots 9: Metabee / Rokusho,3DS,2015,Role-Playing,0.0,0.0,0.03,0.0,0.03
7901,Medabots AX: Metabee,GBA,2002,Role-Playing,0.18,0.07,0.0,0.0,0.25
7902,Medabots Dual: Kabuto / Kuwagata,3DS,2013,Role-Playing,0.0,0.0,0.08,0.0,0.08
7903,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016,Role-Playing,0.0,0.0,0.03,0.0,0.03
7904,Medabots: Infinity,GC,2003,Role-Playing,0.04,0.01,0.0,0.0,0.05
7905,Medal of Honor,PC,2010,Shooter,0.2,0.23,0.0,0.07,0.5
7906,Medal of Honor,PS,1998,Shooter,1.44,1.09,0.0,0.14,2.6700000000000004
7907,Medal of Honor,PS3,2010,Shooter,1.28,1.05,0.07,0.43,2.83
7908,Medal of Honor,X360,2010,Shooter,1.55,0.81,0.04,0.21,2.6100000000000003
7909,Medal of Honor European Assault,GC,2005,Shooter,0.19,0.05,0.0,0.01,0.25
7910,Medal of Honor Heroes,PSP,2006,Shooter,0.86,1.11,0.01,0.66,2.64
7911,Medal of Honor Heroes 2,PSP,2007,Shooter,0.5,0.39,0.02,0.25,1.1600000000000001
7912,Medal of Honor Heroes 2,Wii,2007,Shooter,0.34,0.04,0.01,0.04,0.43
7913,Medal of Honor: Airborne,PC,2007,Shooter,0.0,0.04,0.0,0.01,0.05
7914,Medal of Honor: Airborne,PS3,2007,Shooter,0.25,0.7,0.03,0.25,1.23
7915,Medal of Honor: Airborne,X360,2007,Shooter,0.45,0.53,0.01,0.12,1.1099999999999999
7916,Medal of Honor: European Assault,XB,2005,Shooter,0.32,0.19,0.0,0.02,0.53
7917,Medal of Honor: European Assault (All Region sales),PS2,2005,Shooter,0.89,0.69,0.09,0.21,1.8800000000000001
7918,Medal of Honor: European Assault (weekly JP sales),PS2,2005,Shooter,0.0,0.0,0.05,0.0,0.05
7919,Medal of Honor: Frontline,GC,2002,Shooter,0.46,0.12,0.0,0.02,0.6000000000000001
7920,Medal of Honor: Frontline,PS2,2002,Shooter,2.93,2.75,0.17,0.99,6.84
7921,Medal of Honor: Frontline,XB,2002,Shooter,1.0,0.43,0.0,0.06,1.49
7922,Medal of Honor: Infiltrator,GBA,2003,Shooter,0.11,0.04,0.0,0.0,0.15
7923,Medal of Honor: Rising Sun,GC,2003,Shooter,0.33,0.09,0.0,0.01,0.43000000000000005
7924,Medal of Honor: Rising Sun,PS2,2003,Shooter,1.98,2.23,0.13,0.8,5.14
7925,Medal of Honor: Rising Sun,XB,2003,Shooter,0.76,0.36,0.0,0.05,1.1700000000000002
7926,Medal of Honor: Underground,GBA,2002,Shooter,0.05,0.02,0.0,0.0,0.07
7927,Medal of Honor: Underground,PS,2000,Shooter,0.54,0.37,0.0,0.06,0.97
7928,Medal of Honor: Vanguard,PS2,2007,Shooter,0.0,0.0,0.03,0.0,0.03
7929,Medal of Honor: Vanguard,Wii,2007,Shooter,0.06,0.03,0.0,0.01,0.09999999999999999
7930,Medal of Honor: Warfighter,PC,2012,Action,0.14,0.15,0.0,0.04,0.33
7931,Medal of Honor: Warfighter,PS3,2012,Action,0.47,0.65,0.06,0.28,1.4600000000000002
7932,Medal of Honor: Warfighter,X360,2012,Action,0.58,0.47,0.01,0.1,1.16
7933,Medalot 7,3DS,2012,Action,0.0,0.0,0.13,0.0,0.13
7934,Medarot 2: Kabuto / Kuwagata Version,GB,1999,Role-Playing,0.0,0.0,0.54,0.0,0.54
7935,Medarot 3: Kabuto / Kuwagata Version,GB,2000,Role-Playing,0.0,0.0,0.27,0.0,0.27
7936,Medarot 4: Kabuto / Kuwagata Version,GB,2001,Role-Playing,0.0,0.0,0.12,0.0,0.12
7937,Medarot 9: Kabuto Ver. / Kuwagata Ver.,3DS,2015,Role-Playing,0.0,0.0,0.03,0.0,0.03
7938,Medarot DS: Kabuto / Kuwagata Ver.,DS,2010,Role-Playing,0.0,0.0,0.12,0.0,0.12
7939,Medarot: Kabuto / Kuwagata Version,GB,1997,Role-Playing,0.0,0.0,0.4,0.0,0.4
7940,MediEvil,PS,1998,Platform,0.46,0.31,0.0,0.05,0.8200000000000001
7941,MediEvil II,PS,1999,Action,0.21,0.14,0.0,0.02,0.37
7942,MediEvil: Resurrection,PSP,2005,Adventure,0.19,0.41,0.0,0.22,0.82
7943,Medieval Games,Wii,2009,Action,0.14,0.01,0.0,0.01,0.16000000000000003
7944,Medieval II: Total War,PC,2006,Strategy,0.0,0.08,0.0,0.02,0.1
7945,Medieval II: Total War Gold Edition,PC,2008,Strategy,0.0,0.33,0.0,0.03,0.36
7946,Medieval Moves: Deadmund's Quest,PS3,2011,Action,0.13,0.12,0.0,0.05,0.3
7947,Mega Brain Boost,DS,2008,Puzzle,0.01,0.0,0.0,0.0,0.01
7948,Mega Man,NES,1987,Platform,0.45,0.08,0.27,0.01,0.81
7949,Mega Man & Bass,GBA,2002,Platform,0.16,0.06,0.0,0.0,0.22
7950,Mega Man 2,NES,1988,Action,0.93,0.15,0.42,0.01,1.51
7951,Mega Man 3,NES,1990,Platform,0.68,0.1,0.39,0.0,1.17
7952,Mega Man 4,NES,1991,Platform,0.51,0.09,0.32,0.01,0.9299999999999999
7953,Mega Man 5,NES,1992,Platform,0.39,0.07,0.32,0.01,0.79
7954,Mega Man 6,NES,1993,Platform,0.28,0.07,0.16,0.01,0.52
7955,Mega Man 64,N64,2000,Action,0.14,0.03,0.05,0.0,0.22000000000000003
7956,Mega Man 7,SNES,1995,Platform,0.03,0.01,0.23,0.01,0.28
7957,Mega Man 8 Anniversary Collector's Edition,PS,1996,Platform,0.44,0.3,0.09,0.06,0.8899999999999999
7958,Mega Man 8 Anniversary Collector's Edition,SAT,1997,Platform,0.0,0.0,0.06,0.0,0.06
7959,Mega Man Anniversary Collection,GC,2004,Platform,0.32,0.08,0.0,0.01,0.41000000000000003
7960,Mega Man Anniversary Collection,PS2,2004,Platform,0.29,0.22,0.0,0.08,0.59
7961,Mega Man Anniversary Collection,XB,2005,Platform,0.1,0.03,0.0,0.0,0.13
7962,Mega Man Battle Chip Challenge,GBA,2003,Misc,0.08,0.03,0.0,0.0,0.11
7963,Mega Man Battle Network,GBA,2001,Role-Playing,0.14,0.05,0.22,0.01,0.42000000000000004
7964,Mega Man Battle Network 2,GBA,2002,Action,0.22,0.08,0.0,0.01,0.31
7965,Mega Man Battle Network 3 Blue / White Version,GBA,2002,Role-Playing,0.39,0.02,0.85,0.03,1.29
7966,Mega Man Battle Network 4: Red Sun / Blue Moon,GBA,2003,Role-Playing,0.31,0.04,0.96,0.01,1.32
7967,Mega Man Battle Network 5: Double Team DS (JP sales),DS,2005,Role-Playing,0.0,0.0,0.11,0.0,0.11
7968,Mega Man Battle Network 5: Double Team DS (US sales),DS,2005,Role-Playing,0.07,0.0,0.0,0.0,0.07
7969,Mega Man Battle Network 5: Team Colonel / Protoman,GBA,2004,Role-Playing,0.16,0.06,0.0,0.0,0.22
7970,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2005,Role-Playing,0.09,0.03,0.62,0.02,0.76
7971,Mega Man II,GB,1991,Platform,0.0,0.0,0.28,0.0,0.28
7972,Mega Man Legacy Collection,3DS,2016,Platform,0.13,0.0,0.05,0.02,0.19999999999999998
7973,Mega Man Legacy Collection,PS4,2016,Platform,0.06,0.0,0.0,0.01,0.06999999999999999
7974,Mega Man Legends,PS,1997,Adventure,0.39,0.26,0.12,0.05,0.8200000000000001
7975,Mega Man Legends 2,PS,2000,Adventure,0.17,0.12,0.1,0.03,0.42000000000000004
7976,Mega Man Maverick Hunter X,PSP,2005,Platform,0.27,0.01,0.0,0.03,0.31000000000000005
7977,Mega Man Powered Up,PSP,2006,Platform,0.12,0.01,0.0,0.02,0.15
7978,Mega Man Soccer,SNES,1993,Sports,0.04,0.01,0.13,0.0,0.18
7979,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,2007,Action,0.25,0.0,0.31,0.02,0.5800000000000001
7980,Mega Man Star Force 3: Black Ace / Red Joker,DS,2008,Action,0.22,0.0,0.22,0.02,0.46
7981,Mega Man Star Force Dragon / Leo / Pegasus,DS,2006,Action,0.39,0.0,0.53,0.03,0.9500000000000001
7982,Mega Man X,SNES,1993,Platform,0.57,0.08,0.5,0.01,1.16
7983,Mega Man X Collection,GC,2006,Misc,0.1,0.03,0.0,0.0,0.13
7984,Mega Man X2,SNES,1993,Platform,0.09,0.02,0.45,0.0,0.56
7985,Mega Man X3,SNES,1995,Action,0.04,0.01,0.3,0.0,0.35
7986,Mega Man X4,PS,1996,Action,0.45,0.3,0.22,0.07,1.04
7987,Mega Man X4,SAT,1997,Action,0.0,0.0,0.07,0.0,0.07
7988,Mega Man X5,PS,2000,Platform,0.3,0.21,0.2,0.05,0.76
7989,Mega Man X6,PS,2001,Action,0.14,0.1,0.16,0.03,0.43000000000000005
7990,Mega Man X7,PS2,2003,Action,0.22,0.17,0.14,0.06,0.5900000000000001
7991,Mega Man X8,PS2,2004,Platform,0.14,0.11,0.0,0.04,0.29
7992,Mega Man X: Command Mission,GC,2004,Role-Playing,0.1,0.02,0.0,0.0,0.12000000000000001
7993,Mega Man X: Command Mission,PS2,2004,Role-Playing,0.09,0.07,0.0,0.02,0.18
7994,Mega Man Xtreme,GB,2000,Platform,0.0,0.0,0.07,0.0,0.07
7995,Mega Man Xtreme 2,GB,2001,Platform,0.0,0.0,0.07,0.0,0.07
7996,Mega Man ZX,DS,2006,Platform,0.18,0.0,0.1,0.02,0.30000000000000004
7997,Mega Man ZX Advent,DS,2007,Platform,0.23,0.0,0.09,0.02,0.34
7998,Mega Man Zero,GBA,2002,Platform,0.22,0.08,0.24,0.01,0.55
7999,Mega Man Zero 2,GBA,2003,Platform,0.18,0.07,0.17,0.01,0.43000000000000005
8000,Mega Man Zero 3,GBA,2004,Platform,0.16,0.06,0.0,0.0,0.22
8001,Mega Man Zero 4,GBA,2005,Platform,0.08,0.03,0.0,0.0,0.11
8002,Mega Man Zero Collection,DS,2010,Platform,0.21,0.02,0.11,0.02,0.36
8003,Mega Man: Battle & Chase,PS,1997,Racing,0.0,0.0,0.06,0.0,0.06
8004,Mega Man: Dr. Wily's Revenge,GB,1991,Platform,0.0,0.0,0.28,0.0,0.28
8005,Mega Minis Volume 2,PSP,2011,Misc,0.0,0.02,0.0,0.01,0.03
8006,Mega Minis Volume 3,PSP,2011,Misc,0.0,0.05,0.0,0.02,0.07
8007,MegaTagmension Blanc + Neptune VS Zombies,PSV,2015,Action,0.02,0.03,0.05,0.01,0.11
8008,Megamania,2600,1981,Shooter,1.03,0.06,0.0,0.01,1.1
8009,Megamind: Mega Team Unite,Wii,2010,Adventure,0.16,0.06,0.0,0.02,0.24
8010,Megamind: The Blue Defender,DS,2010,Adventure,0.19,0.05,0.0,0.02,0.26
8011,Megamind: The Blue Defender,PSP,2010,Adventure,0.08,0.03,0.0,0.02,0.13
8012,Megamind: Ultimate Showdown,PS3,2010,Action,0.07,0.06,0.0,0.02,0.15
8013,Megamind: Ultimate Showdown,X360,2010,Action,0.07,0.04,0.0,0.01,0.12000000000000001
8014,Megpoid the Music#,PSP,2013,Misc,0.0,0.0,0.03,0.0,0.03
8015,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015,Role-Playing,0.0,0.01,0.01,0.0,0.02
8016,Meiji Toukyou Renka,PSP,2013,Adventure,0.0,0.0,0.02,0.0,0.02
8017,Meiji Toukyou Renka: Twilight Kiss,PSP,2015,Action,0.0,0.0,0.02,0.0,0.02
8018,Meikyuu Cross Blood: Reloaded,X360,2011,Action,0.0,0.0,0.02,0.0,0.02
8019,Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,DS,2009,Adventure,0.0,0.0,0.08,0.0,0.08
8020,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011,Adventure,0.0,0.0,0.06,0.0,0.06
8021,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,2008,Adventure,0.0,0.0,0.02,0.0,0.02
8022,Meitantei Conan: Tantei Ryoku Trainer,DS,2007,Misc,0.0,0.0,0.06,0.0,0.06
8023,Meitantei Evangelion,PS2,2007,Adventure,0.0,0.0,0.02,0.0,0.02
8024,Melty Blood: Act Cadenza,PS2,2006,Fighting,0.0,0.0,0.11,0.0,0.11
8025,Melty Blood: Actress Again,PS2,2009,Fighting,0.0,0.0,0.06,0.0,0.06
8026,Memories Off,PSP,2008,Adventure,0.0,0.0,0.01,0.0,0.01
8027,Memories Off #5: Encore,PS2,2007,Adventure,0.0,0.0,0.02,0.0,0.02
8028,Memories Off #5: Togireta Film,PSP,2009,Adventure,0.0,0.0,0.01,0.0,0.01
8029,Memories Off 6: Next Relation,PS2,2009,Adventure,0.0,0.0,0.02,0.0,0.02
8030,Memories Off 6: T-Wave,PS2,2008,Adventure,0.0,0.0,0.04,0.0,0.04
8031,Memories Off: Sorekara Again,PS2,2006,Adventure,0.0,0.0,0.02,0.0,0.02
8032,Memories Off: Yubikiri no Kikou,PSP,2011,Adventure,0.0,0.0,0.02,0.0,0.02
8033,Memories Off: Yubikiri no Kioku,X360,2010,Adventure,0.0,0.0,0.02,0.0,0.02
8034,Men in Black II: Alien Escape,GC,2003,Shooter,0.01,0.0,0.0,0.0,0.01
8035,Men in Black II: Alien Escape,PS2,2002,Shooter,0.24,0.19,0.0,0.06,0.49
8036,Men in Black The Series: Crashdown,PS,2001,Shooter,0.03,0.02,0.0,0.0,0.05
8037,Men of Valor,XB,2004,Shooter,0.19,0.05,0.0,0.01,0.25
8038,Men of War,PC,2009,Strategy,0.01,0.02,0.0,0.01,0.04
8039,Men of War: Assault Squad,PC,2011,Strategy,0.01,0.03,0.0,0.01,0.05
8040,Men of War: Vietnam,PC,2011,Strategy,0.0,0.03,0.0,0.01,0.04
8041,Mercenaries 2: World in Flames,PS2,2008,Shooter,0.21,0.0,0.0,0.17,0.38
8042,Mercenaries 2: World in Flames,PS3,2008,Shooter,0.29,0.4,0.02,0.16,0.87
8043,Mercenaries 2: World in Flames,X360,2008,Shooter,0.65,0.3,0.01,0.1,1.06
8044,Mercenaries: Playground of Destruction,PS2,2005,Action,0.64,0.02,0.0,0.1,0.76
8045,Mercenaries: Playground of Destruction,XB,2005,Action,0.54,0.11,0.0,0.03,0.68
8046,Mercury Meltdown,PSP,2006,Action,0.05,0.01,0.0,0.01,0.07
8047,Mercury Meltdown Revolution,Wii,2007,Action,0.16,0.0,0.0,0.01,0.17
8048,Meru Purana,PS,1996,Strategy,0.0,0.0,0.01,0.0,0.01
8049,Merv Griffin's Crosswords,DS,2008,Puzzle,0.03,0.0,0.0,0.0,0.03
8050,Merv Griffin's Crosswords,Wii,2008,Puzzle,0.11,0.0,0.0,0.01,0.12
8051,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Sports,0.0,0.0,0.02,0.0,0.02
8052,Metal Arms: Glitch in the System,GC,2003,Shooter,0.08,0.02,0.0,0.0,0.1
8053,Metal Arms: Glitch in the System,PS2,2003,Shooter,0.17,0.13,0.0,0.04,0.34
8054,Metal Arms: Glitch in the System,XB,2003,Shooter,0.13,0.04,0.0,0.01,0.18000000000000002
8055,Metal Dungeon,XB,2002,Role-Playing,0.02,0.01,0.0,0.0,0.03
8056,Metal Fight Beyblade,DS,2009,Action,0.0,0.0,0.09,0.0,0.09
8057,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010,Action,0.0,0.0,0.02,0.0,0.02
8058,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,2010,Action,0.0,0.0,0.05,0.0,0.05
8059,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,2010,Action,0.0,0.0,0.02,0.0,0.02
8060,Metal Gear Ac!d,PSP,2004,Strategy,0.32,0.26,0.12,0.17,0.8700000000000001
8061,Metal Gear Ac!d 2,PSP,2005,Strategy,0.11,0.01,0.05,0.01,0.18
8062,Metal Gear Rising: Revengeance,PS3,2013,Action,0.45,0.4,0.44,0.18,1.47
8063,Metal Gear Rising: Revengeance,X360,2013,Action,0.29,0.16,0.0,0.04,0.48999999999999994
8064,Metal Gear Solid,GB,2000,Action,0.0,0.0,0.07,0.0,0.07
8065,Metal Gear Solid,PS,1998,Action,3.18,1.83,0.78,0.24,6.03
8066,Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,2.45,2.01,0.87,0.72,6.05
8067,Metal Gear Solid 2: Substance,PS2,2002,Action,0.18,0.14,0.16,0.05,0.53
8068,Metal Gear Solid 3: Snake Eater,PS2,2004,Action,1.46,0.0,0.83,1.93,4.22
8069,Metal Gear Solid 3: Subsistence,PS2,2005,Action,0.34,0.01,0.15,0.06,0.56
8070,Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,2.63,1.74,0.83,0.83,6.03
8071,Metal Gear Solid HD Edition,PS3,2011,Action,0.0,0.0,0.1,0.0,0.1
8072,Metal Gear Solid HD Edition,PSV,2012,Action,0.16,0.18,0.05,0.09,0.48
8073,Metal Gear Solid HD Edition,X360,2011,Action,0.0,0.0,0.01,0.0,0.01
8074,Metal Gear Solid Integral,PS,1999,Adventure,0.0,0.0,0.1,0.01,0.11
8075,Metal Gear Solid V: Ground Zeroes,PS3,2014,Action,0.14,0.14,0.27,0.06,0.6100000000000001
8076,Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,0.45,0.46,0.17,0.2,1.28
8077,Metal Gear Solid V: Ground Zeroes,X360,2014,Action,0.07,0.06,0.01,0.01,0.15000000000000002
8078,Metal Gear Solid V: Ground Zeroes,XOne,2014,Action,0.15,0.11,0.0,0.02,0.28
8079,Metal Gear Solid V: The Phantom Pain,PC,2015,Action,0.0,0.07,0.0,0.0,0.07
8080,Metal Gear Solid V: The Phantom Pain,PS3,2015,Action,0.21,0.18,0.22,0.08,0.69
8081,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,1.08,1.35,0.48,0.47,3.38
8082,Metal Gear Solid V: The Phantom Pain,X360,2015,Action,0.12,0.08,0.0,0.02,0.22
8083,Metal Gear Solid V: The Phantom Pain,XOne,2015,Action,0.37,0.26,0.01,0.06,0.7
8084,Metal Gear Solid VR Missions,PS,1999,Adventure,0.66,0.45,0.0,0.08,1.1900000000000002
8085,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,0.02,0.0,0.02,0.0,0.04
8086,Metal Gear Solid: Peace Walker,PSP,2010,Action,0.46,0.42,0.96,0.25,2.09
8087,Metal Gear Solid: Peace Walker HD Edition,PS3,2011,Action,0.0,0.0,0.15,0.0,0.15
8088,Metal Gear Solid: Portable Ops,PSP,2006,Action,0.38,0.35,0.38,0.09,1.2
8089,Metal Gear Solid: Portable Ops Plus,PSP,2007,Action,0.26,0.01,0.26,0.17,0.7000000000000001
8090,Metal Gear Solid: Snake Eater 3D,3DS,2012,Action,0.15,0.11,0.1,0.02,0.38
8091,Metal Gear Solid: Social Ops,PS2,2002,Action,0.03,0.02,0.0,0.01,0.060000000000000005
8092,Metal Gear Solid: The Essential Collection,PS2,2007,Adventure,0.23,0.18,0.0,0.06,0.47000000000000003
8093,Metal Gear Solid: The Essential Collection (JP sales),PS2,2007,Adventure,0.0,0.0,0.03,0.0,0.03
8094,Metal Gear Solid: The Legacy Collection,PS3,2013,Adventure,0.31,0.01,0.03,0.05,0.39999999999999997
8095,Metal Gear Solid: The Twin Snakes,GC,2004,Action,0.3,0.08,0.07,0.01,0.46
8096,Metal Max 2 Reloaded,DS,2011,Role-Playing,0.0,0.0,0.05,0.0,0.05
8097,Metal Max 3,DS,2010,Role-Playing,0.0,0.0,0.13,0.0,0.13
8098,Metal Max 4: Gekkou no Diva,3DS,2013,Role-Playing,0.0,0.0,0.06,0.0,0.06
8099,Metal Max Returns,SNES,1995,Role-Playing,0.0,0.0,0.04,0.0,0.04
8100,Metal Saga,PS2,2005,Role-Playing,0.01,0.01,0.0,0.0,0.02
8101,Metal Saga: Hagane no Kisetsu,DS,2006,Role-Playing,0.0,0.0,0.03,0.0,0.03
8102,Metal Slug 3,XB,2004,Shooter,0.08,0.02,0.0,0.0,0.1
8103,Metal Slug 4 & 5,PS2,2005,Shooter,0.05,0.04,0.0,0.01,0.09999999999999999
8104,Metal Slug 4 & 5,XB,2005,Shooter,0.03,0.01,0.0,0.0,0.04
8105,Metal Slug 7,DS,2008,Shooter,0.13,0.0,0.01,0.01,0.15000000000000002
8106,Metal Slug Advance,GBA,2004,Shooter,0.06,0.02,0.0,0.0,0.08
8107,Metal Slug Anthology,PS2,2007,Shooter,0.0,0.0,0.01,0.0,0.01
8108,Metal Slug Anthology,PSP,2007,Shooter,0.02,0.0,0.02,0.01,0.05
8109,Metal Slug Anthology,Wii,2006,Shooter,0.12,0.01,0.0,0.01,0.14
8110,Metal Slug X,PS,2001,Shooter,0.05,0.03,0.0,0.01,0.09
8111,Metal Slug XX,PSP,2009,Shooter,0.03,0.0,0.0,0.0,0.03
8112,Meteos,DS,2005,Puzzle,0.15,0.01,0.06,0.01,0.23
8113,Meteos: Disney Magic,DS,2007,Puzzle,0.01,0.02,0.0,0.0,0.03
8114,Metro 2033,PC,2010,Shooter,0.0,0.19,0.0,0.05,0.24
8115,Metro 2033,X360,2010,Shooter,0.22,0.24,0.03,0.05,0.54
8116,Metro: Last Light,PC,2013,Action,0.06,0.11,0.0,0.02,0.18999999999999997
8117,Metro: Last Light,PS3,2013,Action,0.14,0.2,0.03,0.08,0.45
8118,Metro: Last Light,PS4,2014,Action,0.22,0.3,0.04,0.12,0.68
8119,Metro: Last Light,X360,2013,Action,0.17,0.16,0.0,0.03,0.36
8120,Metro: Last Light,XOne,2014,Action,0.15,0.13,0.0,0.03,0.31000000000000005
8121,Metroid,NES,1986,Action,1.33,0.31,1.04,0.05,2.73
8122,Metroid Fusion,GBA,2002,Action,1.18,0.27,0.17,0.06,1.68
8123,Metroid II: Return of Samus,GB,1991,Adventure,0.85,0.31,0.56,0.04,1.76
8124,Metroid Prime,GC,2002,Shooter,1.96,0.67,0.1,0.09,2.82
8125,Metroid Prime 2: Echoes,GC,2004,Shooter,0.87,0.35,0.07,0.04,1.33
8126,Metroid Prime 3: Corruption,Wii,2007,Shooter,0.91,0.74,0.07,0.09,1.81
8127,Metroid Prime Hunters,DS,2006,Shooter,0.58,0.04,0.11,0.06,0.79
8128,Metroid Prime Pinball,DS,2005,Misc,0.21,0.0,0.02,0.02,0.24999999999999997
8129,Metroid Prime: Federation Force,3DS,2016,Action,0.02,0.01,0.01,0.0,0.04
8130,Metroid Prime: Trilogy,Wii,2009,Shooter,0.43,0.05,0.0,0.14,0.62
8131,Metroid: Other M,Wii,2010,Action,0.87,0.31,0.13,0.1,1.4100000000000001
8132,Metroid: Zero Mission,GBA,2004,Adventure,0.6,0.22,0.0,0.01,0.83
8133,MetropolisMania,PS2,2001,Strategy,0.04,0.03,0.0,0.01,0.08
8134,Mezase!! Tsuri Master DS,DS,2009,Sports,0.0,0.0,0.01,0.0,0.01
8135,Mia Hamm Soccer 64,N64,2000,Sports,0.06,0.01,0.0,0.0,0.06999999999999999
8136,Miami Law,DS,2009,Adventure,0.1,0.0,0.0,0.01,0.11
8137,Miami Nights: Singles in the City,DS,2008,Simulation,0.08,0.0,0.0,0.01,0.09
8138,Miami Vice: The Game,PSP,2006,Shooter,0.06,0.0,0.0,0.0,0.06
8139,Michael Jackson: The Experience,DS,2010,Misc,0.22,0.03,0.0,0.02,0.27
8140,Michael Jackson: The Experience,PS3,2011,Misc,0.25,0.2,0.0,0.08,0.53
8141,Michael Jackson: The Experience,PSP,2010,Misc,0.11,0.03,0.0,0.02,0.16
8142,Michael Jackson: The Experience,PSV,2011,Misc,0.05,0.04,0.0,0.02,0.11
